pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
9.1,10.0,11.8,0.0,1.0,1.0,17.012694451055978,0.0
9.0,10.0,11.8,0.0,1.0,0.9999999999999999,16.94654193890245,0.0
9.2,10.0,11.7,0.0,1.0,1.0,17.035932614741956,0.0
9.1,10.0,11.7,0.0,1.0,1.0,16.968914161236004,0.0
9.0,10.0,11.7,0.0,1.0,1.0,16.90196864120077,0.0
9.3,10.0,11.6,0.0,1.0,1.0,17.062197681745978,0.0
9.2,10.0,11.6,0.0,1.0,1.0,16.994196324743573,0.0
9.1,10.0,11.6,0.0,1.0000000000000002,1.0,16.926399628136654,0.0
9.4,10.0,11.5,0.0,1.0000000000000002,1.0,17.091499877491827,0.0
9.3,10.0,11.5,0.0,1.0,1.0,17.022627051469023,0.0
9.2,10.0,11.5,0.0,1.0,1.0,16.953861858903405,0.0
9.4,10.0,11.4,0.0,1.0,1.0,17.054095697558818,0.0
9.3,10.0,11.4,0.0,1.0,1.0,16.984426154449004,0.0
9.2,10.0,11.4,0.0,1.0,1.0,16.914782038151433,0.0
9.5,10.0,11.3,0.0,1.0,0.9999999999999999,17.088959847272992,0.0
9.4,10.0,11.3,0.0,1.0,0.9999999999999999,17.018246280177596,0.0
9.3,10.0,11.3,0.0,1.0,1.0,16.94765500025034,0.0
9.5,10.0,11.2,0.0,1.0,1.0,17.055403618055752,0.0
9.4,10.0,11.2,0.0,1.0,0.9999999999999999,16.98379883230027,0.0
9.3,10.0,11.2,0.0,1.0,1.0,16.912316914644105,0.0
9.6,10.0,11.1,0.0,1.0,0.9999999999999999,17.096120010724285,0.0
9.5,10.0,11.1,0.0,1.0,1.0,17.023507994504673,0.0
9.4,10.0,11.1,0.0,1.0,1.0,16.950992192219434,0.0
9.6,10.0,11.0,0.0,1.0,0.9999999999999999,17.066818503782027,0.0
9.5,10.0,11.0,0.0,1.0,1.0,16.99315781517402,0.0
9.4,10.0,11.0,0.0,1.0,1.0,16.919716325650903,0.0
9.6,10.0,10.9,0.0,1.0,0.9999999999999999,17.03916335616113,0.0
9.5,10.0,10.9,0.0,1.0,1.0,16.964610160461014,0.0
9.7,10.0,10.8,0.0,0.9999999999999999,1.0,17.088974127422716,0.0
9.6,10.0,10.8,0.0,1.0,1.0,17.01328657233381,0.0
9.5,10.0,10.8,0.0,1.0,1.0,16.93774542262907,0.0
9.7,10.0,10.7,0.0,1.0,1.0,17.06586333365873,0.0
9.6,10.0,10.7,0.0,1.0,1.0,16.989252735952526,0.0
9.5,10.0,10.7,0.0,1.0,1.0,16.91270336087914,0.0
9.7,10.0,10.6,0.0,1.0,1.0,17.04478779777758,0.0
9.6,10.0,10.6,0.0,1.0,1.0,16.967034288615817,0.0
9.7,10.0,10.5,0.0,1.0,1.0,17.02572519105195,0.0
9.6,10.0,10.5,0.0,1.0,0.9999999999999999,16.946956968291836,0.0
9.8,10.0,10.4,0.0,0.9999999999999999,1.0,17.08895277875647,0.0
9.7,10.0,10.4,0.0,1.0,1.0,17.00875352389412,0.0
9.6,10.0,10.4,0.0,1.0,1.0,16.92893620606752,0.0
9.8,10.0,10.3,0.0,0.9999999999999999,1.0,17.075289490275566,0.0
9.7,10.0,10.3,0.0,1.0,1.0,16.994051582236317,0.0
9.6,10.0,10.3,0.0,1.0,1.0,16.912995005943596,0.0
9.8,10.0,10.2,0.0,1.0,1.0,17.063898500330698,0.0
