pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
7.4,2,17.8,0.4,1,1,17.08612501,-4.91E-30
7.3,2,17.8,0.4,1,1,17.05034114,-3.66E-28
7.2,2,17.8,0.4,1,1,17.01458681,1.05E-27
7.1,2,17.8,0.4,1,1,16.97885881,-1.20E-28
7,2,17.8,0.4,1,1,16.94316902,-1.56E-28
6.9,2,17.8,0.4,1,1,16.90751214,1.12E-27
7.6,2,17.7,0.4,1,1,17.08801648,1.14E-27
7.5,2,17.7,0.4,1,1,17.05192313,1.06E-28
7.4,2,17.7,0.4,1,1,17.01586712,-1.13E-29
7.3,2,17.7,0.4,1,1,16.9798333,-3.21E-28
7.2,2,17.7,0.4,1,1,16.94384069,-1.22E-21
7.1,2,17.7,0.4,1,1,16.90788202,2.49E-33
7.8,2,17.6,0.4,1,1,17.09119663,1.05E-27
7.7,2,17.6,0.4,1,1,17.05479463,6.80E-31
7.6,2,17.6,0.4,1,1,17.01843116,2.11E-29
7.5,2,17.6,0.4,1,1,16.98208714,-2.70E-30
7.4,2,17.6,0.4,1,1,16.94579223,1.42E-30
7.3,2,17.6,0.4,1,1,16.90952215,2.43E-31
8,2,17.5,0.4,1,1,17.09571104,-1.71E-28
7.9,2,17.5,0.4,1,1,17.05899121,3.36E-29
7.8,2,17.5,0.4,1,1,17.02229868,-3.47E-28
7.7,2,17.5,0.4,1,1,16.98564929,1.18E-27
7.6,2,17.5,0.4,1,1,16.94903817,-3.28E-34
7.5,2,17.5,0.4,1,1,16.91246295,-2.41E-30
8.1,2,17.4,0.4,1,1,17.06453261,-6.53E-30
8,2,17.4,0.4,1,1,17.02751783,-2.80E-32
7.9,2,17.4,0.4,1,1,16.99054713,-1.73E-28
7.8,2,17.4,0.4,1,1,16.95361092,-6.78E-31
7.7,2,17.4,0.4,1,1,16.91671046,-1.50E-28
8.3,2,17.3,0.4,1,1,17.0714663,1.11E-27
8.2,2,17.3,0.4,1,1,17.03412461,-8.67E-29
8.1,2,17.3,0.4,1,1,16.99682858,-1.80E-29
8,2,17.3,0.4,1,1,16.95956057,-1.68E-33
7.9,2,17.3,0.4,1,1,16.92232525,-4.20E-28
8.5,2,17.2,0.4,1,1,17.07978962,-3.61E-30
8.4,2,17.2,0.4,1,1,17.04212734,2.27E-29
8.3,2,17.2,0.4,1,1,17.00449767,9.76E-28
